station_abbr;reference_timestamp;tre200s0;tre005s0;tresurs0;xchills0;ure200s0;tde200s0;pva200s0;prestas0;pp0qnhs0;pp0qffs0;ppz850s0;ppz700s0;fkl010z1;fve010z0;fkl010z0;dkl010z0;wcc006s0;fu3010z0;fkl010z3;fu3010z1;fu3010z3;rre150z0;htoauts0;gre000z0;ods000z0;oli000z0;olo000z0;osr000z0;sre000z0
CHZ;22.01.2025 17:20;0.6;;;0.6;99.3;0.5;6.3;956.9;1008.9;1010.9;;;1.7;0.8;1;343;;3.6;1.6;6.1;5.8;0;0;5;;;;;0
CHZ;22.01.2025 17:30;0.3;;;0.3;99.3;0.2;6.2;956.9;1008.9;1011;;;1.7;1;1;23;;3.6;1.5;6.1;5.4;0;0;5;;;;;0
CHZ;22.01.2025 17:40;0.3;;;0.3;99.4;0.2;6.2;956.8;1008.8;1010.9;;;1.6;0.8;0.9;360;;3.2;1.6;5.8;5.8;0;0;5;;;;;0
CHZ;22.01.2025 17:50;0.2;;;-1.8;99.4;0.1;6.2;956.9;1008.9;1011;;;2.4;1.6;1.7;296;;6.1;2.3;8.6;8.3;0;0;5;;;;;0
CHZ;22.01.2025 18:00;0.5;;;-1;99.4;0.4;6.3;956.8;1008.8;1010.8;;;2.2;1.4;1.4;305;;5;2.2;7.9;7.9;0;0;5;;;;;0
CHZ;22.01.2025 18:10;-0.1;;;-2.6;99.4;-0.2;6;956.8;1008.8;1010.9;;;3;1.9;2;316;;7.2;2.9;10.8;10.4;0;0;5;;;;;0
CHZ;22.01.2025 18:20;-0.4;;;-0.4;99.4;-0.5;5.9;956.6;1008.5;1010.8;;;1.5;0.8;0.9;23;;3.2;1.4;5.4;5;0;0;5;;;;;0
CHZ;22.01.2025 18:30;-0.2;;;-1.8;99.4;-0.3;6;956.6;1008.5;1010.7;;;3.1;1.4;1.4;304;;5;3;11.2;10.8;0;0;5;;;;;0
CHZ;22.01.2025 18:40;-0.6;;;-3.9;99.4;-0.7;5.8;956.6;1008.5;1010.8;;;3.4;2.5;2.6;297;;9.4;3.3;12.2;11.9;0;0;5;;;;;0
CHZ;22.01.2025 18:50;-0.6;;;-3.6;99.4;-0.7;5.8;956.7;1008.6;1010.9;;;3.3;2.4;2.4;299;;8.6;3.2;11.9;11.5;0;0;5;;;;;0
CHZ;22.01.2025 19:00;-0.8;;;-3.4;99.4;-0.9;5.7;956.7;1008.6;1011;;;2.8;2;2;307;;7.2;2.8;10.1;10.1;0;0;5;;;;;0
CHZ;22.01.2025 19:10;-1;;;-1;99.4;-1.1;5.6;956.7;1008.6;1011;;;1.5;0.8;1.1;8;;4;1.5;5.4;5.4;0;0;5;;;;;0
CHZ;22.01.2025 19:20;-1.1;;;-1.1;99.4;-1.2;5.6;956.7;1008.6;1011;;;1.6;0.3;0.6;340;;2.2;1.4;5.8;5;0;0;5;;;;;0
CHZ;22.01.2025 19:30;-1;;;-1;99.4;-1.1;5.6;956.4;1008.3;1010.7;;;1.1;0.4;0.5;84;;1.8;1;4;3.6;0;0;5;;;;;0
CHZ;22.01.2025 19:40;-1;;;-1;99.4;-1.1;5.6;956.4;1008.3;1010.7;;;3;0.6;1.1;353;;4;2.8;10.8;10.1;0;0;5;;;;;0
CHZ;22.01.2025 19:50;-1.2;;;-3.3;99.4;-1.3;5.6;956.4;1008.3;1010.7;;;2.7;1.6;1.6;312;;5.8;2.6;9.7;9.4;0;0;5;;;;;0
CHZ;22.01.2025 20:00;-1;;;-2.7;99.4;-1.1;5.6;956.3;1008.2;1010.6;;;2;1.3;1.4;307;;5;2;7.2;7.2;0;0;5;;;;;0
CHZ;22.01.2025 20:10;-1.2;;;-1.2;99.4;-1.3;5.6;956.1;1008;1010.4;;;2.3;1.1;1.2;72;;4.3;2.1;8.3;7.6;0;0;5;;;;;0
CHZ;22.01.2025 20:20;-1.4;;;-1.4;99.4;-1.5;5.5;955.8;1007.7;1010.2;;;2.1;1;1.1;63;;4;1.9;7.6;6.8;0;0;5;;;;;0
CHZ;22.01.2025 20:30;-1.4;;;-4.1;99.4;-1.5;5.5;955.5;1007.4;1009.8;;;3;1.9;2;100;;7.2;2.8;10.8;10.1;0;0;5;;;;;0
CHZ;22.01.2025 20:40;-1.3;;;-3.7;99.4;-1.4;5.5;955.7;1007.6;1010;;;3.7;1.3;1.8;292;;6.5;3.6;13.3;13;0;0;5;;;;;0
CHZ;22.01.2025 20:50;-1.3;;;-4.6;99.4;-1.4;5.5;955.6;1007.5;1009.9;;;3.5;2.5;2.5;301;;9;3.4;12.6;12.2;0;0;5;;;;;0
CHZ;22.01.2025 21:00;-1.4;;;-4.5;99.4;-1.5;5.5;955.5;1007.4;1009.8;;;3.1;2.3;2.3;307;;8.3;3;11.2;10.8;0;0;5;;;;;0
CHZ;22.01.2025 21:10;-1.6;;;-1.6;99.4;-1.7;5.4;955.4;1007.3;1009.8;;;2.4;0.7;1.1;30;;4;2.3;8.6;8.3;0;0;6;;;;;0
CHZ;22.01.2025 21:20;-1.8;;;-1.8;99.4;-1.9;5.3;955.2;1007.1;1009.6;;;1.9;1;1.1;25;;4;1.8;6.8;6.5;0;0;6;;;;;0
CHZ;22.01.2025 21:30;-1.6;;;-3.6;99.4;-1.7;5.4;955.2;1007.1;1009.6;;;3.3;1.3;1.5;297;;5.4;3;11.9;10.8;0;0;6;;;;;0
CHZ;22.01.2025 21:40;-1.5;;;-1.5;99.4;-1.6;5.4;955.2;1007.1;1009.5;;;2.5;1.1;1.2;239;;4.3;2.4;9;8.6;0;0;5;;;;;0
CHZ;22.01.2025 21:50;-1.5;;;-4.3;99.4;-1.6;5.4;955.3;1007.2;1009.6;;;3;2;2.1;264;;7.6;2.9;10.8;10.4;0;0;6;;;;;0
CHZ;22.01.2025 22:00;-1.5;;;-1.5;99.4;-1.6;5.4;955.1;1007;1009.4;;;1.3;0.4;0.7;348;;2.5;1.2;4.7;4.3;0;0;6;;;;;0
CHZ;22.01.2025 22:10;-1.7;;;-3.7;99.4;-1.8;5.4;955.1;1007;1009.5;;;2.1;1.5;1.5;31;;5.4;2;7.6;7.2;0;0;6;;;;;0
CHZ;22.01.2025 22:20;-1.5;;;-1.5;99.4;-1.6;5.4;955.1;1007;1009.4;;;1.4;1;1.2;1;;4.3;1.4;5;5;0;0;6;;;;;0
CHZ;22.01.2025 22:30;-1.5;;;-1.5;99.4;-1.6;5.4;955.1;1007;1009.4;;;2;1.2;1.3;299;;4.7;1.8;7.2;6.5;0;0;6;;;;;0
CHZ;22.01.2025 22:40;-1.4;;;-1.4;99.4;-1.5;5.5;955;1006.9;1009.3;;;1.5;0.6;0.7;1;;2.5;1.2;5.4;4.3;0;0;6;;;;;0
CHZ;22.01.2025 22:50;-1.4;;;-3.7;99.4;-1.5;5.5;955;1006.9;1009.3;;;2.4;1.6;1.7;305;;6.1;2.4;8.6;8.6;0;0;6;;;;;0
CHZ;22.01.2025 23:00;-1.7;;;-1.7;99.4;-1.8;5.4;954.9;1006.8;1009.3;;;1.8;0.9;1;54;;3.6;1.7;6.5;6.1;0;0;6;;;;;0
CHZ;22.01.2025 23:10;-1.8;;;-1.8;99.4;-1.9;5.3;954.7;1006.6;1009.1;;;1.8;1.3;1.3;39;;4.7;1.8;6.5;6.5;0;0;6;;;;;0
CHZ;22.01.2025 23:20;-1.5;;;-1.5;99.4;-1.6;5.4;954.6;1006.5;1008.9;;;1.4;0.7;0.8;16;;2.9;1.3;5;4.7;0;0;6;;;;;0
CHZ;22.01.2025 23:30;-1.4;;;-1.4;99.4;-1.5;5.5;954.5;1006.4;1008.8;;;1.8;1.1;1.1;295;;4;1.6;6.5;5.8;0;0;6;;;;;0
CHZ;22.01.2025 23:40;-1.3;;;-4.1;99.4;-1.4;5.5;954.5;1006.4;1008.8;;;2.8;2;2.1;285;;7.6;2.5;10.1;9;0;0;6;;;;;0
CHZ;22.01.2025 23:50;-1.2;;;-4;99.4;-1.3;5.6;954.7;1006.6;1008.9;;;3.1;2.1;2.1;302;;7.6;2.9;11.2;10.4;0;0;6;;;;;0
CHZ;23.01.2025 00:00;-1.2;;;-1.2;99.4;-1.3;5.6;954.7;1006.6;1008.9;;;2;0.6;0.7;322;;2.5;1.9;7.2;6.8;0;0;6;;;;;0
CHZ;23.01.2025 00:10;-1.2;;;-1.2;99.4;-1.3;5.6;954.7;1006.6;1008.9;;;1.8;0.2;0.7;299;;2.5;1.8;6.5;6.5;0;0;6;;;;;0
CHZ;23.01.2025 00:20;-1.4;;;-1.4;99.4;-1.5;5.5;954.8;1006.7;1009.1;;;2;1.1;1.3;11;;4.7;2;7.2;7.2;0;0;6;;;;;0
CHZ;23.01.2025 00:30;-1.2;;;-3.1;99.4;-1.3;5.6;954.8;1006.7;1009.1;;;2.3;1.4;1.5;306;;5.4;2.2;8.3;7.9;0;0;6;;;;;0
CHZ;23.01.2025 00:40;-1.2;;;-5;99.4;-1.3;5.6;954.9;1006.8;1009.2;;;4.1;3;3;300;;10.8;3.9;14.8;14;0;0;5;;;;;0
CHZ;23.01.2025 00:50;-1.2;;;-4.8;99.4;-1.3;5.6;955;1006.9;1009.3;;;3.9;2.8;2.8;288;;10.1;3.6;14;13;0;0;5;;;;;0
CHZ;23.01.2025 01:00;-1.2;;;-3.1;99.4;-1.3;5.6;954.9;1006.8;1009.2;;;3.2;0.7;1.5;5;;5.4;3;11.5;10.8;0;0;6;;;;;0
CHZ;23.01.2025 01:10;-1.1;;;-1.1;99.4;-1.2;5.6;954.8;1006.7;1009;;;2.2;0.8;0.9;78;;3.2;2.2;7.9;7.9;0;0;6;;;;;0
CHZ;23.01.2025 01:20;-1.2;;;-1.2;99.4;-1.3;5.6;955;1006.9;1009.3;;;1;0.2;0.3;11;;1.1;1;3.6;3.6;0;0;6;;;;;0
CHZ;23.01.2025 01:30;-1.1;;;-1.1;99.4;-1.2;5.6;954.9;1006.8;1009.1;;;1.8;0.9;0.9;257;;3.2;1.5;6.5;5.4;0;0;6;;;;;0
CHZ;23.01.2025 01:40;-1;;;-1;99.4;-1.1;5.6;955;1006.9;1009.2;;;2.5;0.8;0.8;264;;2.9;2.3;9;8.3;0;0;6;;;;;0
CHZ;23.01.2025 01:50;-0.9;;;-3;99.4;-1;5.7;955.1;1007;1009.3;;;2.6;1.5;1.6;306;;5.8;2.6;9.4;9.4;0;0;6;;;;;0
CHZ;23.01.2025 02:00;-0.8;;;-0.8;99.4;-0.9;5.7;955.5;1007.4;1009.7;;;2.3;0.9;1.1;308;;4;2.3;8.3;8.3;0;0;6;;;;;0
CHZ;23.01.2025 02:10;-0.7;;;-3.5;99.4;-0.8;5.8;955.2;1007.1;1009.4;;;3.6;2.2;2.2;113;;7.9;3.2;13;11.5;0;0;6;;;;;0
CHZ;23.01.2025 02:20;-0.5;;;-0.5;99.4;-0.6;5.9;955;1006.9;1009.1;;;2.5;0.6;1.1;54;;4;2.4;9;8.6;0;0;6;;;;;0
CHZ;23.01.2025 02:30;-0.5;;;-0.5;99.4;-0.6;5.9;954.6;1006.5;1008.7;;;1.6;0.7;0.8;75;;2.9;1.6;5.8;5.8;0;0;6;;;;;0
CHZ;23.01.2025 02:40;-0.4;;;-2.1;99.4;-0.5;5.9;954.4;1006.2;1008.5;;;2.4;1.4;1.4;326;;5;2.4;8.6;8.6;0;0;6;;;;;0
CHZ;23.01.2025 02:50;-0.4;;;-2.7;99.4;-0.5;5.9;954.4;1006.2;1008.5;;;3.2;1.1;1.8;273;;6.5;3.1;11.5;11.2;0;0;6;;;;;0
CHZ;23.01.2025 03:00;-0.3;;;-2.9;99.4;-0.4;5.9;954.1;1005.9;1008.1;;;4;0.3;2.1;168;;7.6;3.9;14.4;14;0;0;6;;;;;0
CHZ;23.01.2025 03:10;-0.2;;;-0.2;99.4;-0.3;6;953.8;1005.6;1007.8;;;2.8;0.5;0.8;245;;2.9;2.7;10.1;9.7;0;0;6;;;;;0
CHZ;23.01.2025 03:20;-0.2;;;-2.3;99.4;-0.3;6;953.8;1005.6;1007.8;;;4.2;1.5;1.7;267;;6.1;4;15.1;14.4;0;0;6;;;;;0
CHZ;23.01.2025 03:30;-0.2;;;-2.2;99.4;-0.3;6;953.9;1005.7;1007.9;;;3.4;1.5;1.6;259;;5.8;3.1;12.2;11.2;0;0;6;;;;;0
CHZ;23.01.2025 03:40;-0.2;;;-0.2;99.4;-0.3;6;953.6;1005.4;1007.6;;;2;0.8;1.1;31;;4;1.9;7.2;6.8;0;0;6;;;;;0
CHZ;23.01.2025 03:50;-0.3;;;-2.4;99.4;-0.4;5.9;953.4;1005.2;1007.4;;;2.2;1.6;1.7;55;;6.1;2.2;7.9;7.9;0;0;6;;;;;0
CHZ;23.01.2025 04:00;-0.3;;;-0.3;99.4;-0.4;5.9;953.2;1005;1007.2;;;1.7;0.8;0.9;47;;3.2;1.6;6.1;5.8;0;0;5;;;;;0
CHZ;23.01.2025 04:10;-0.2;;;-1.8;99.4;-0.3;6;953;1004.8;1006.9;;;2.6;1.3;1.4;95;;5;2.4;9.4;8.6;0;0;6;;;;;0
CHZ;23.01.2025 04:20;-0.2;;;-0.2;99.4;-0.3;6;952.9;1004.7;1006.8;;;1.5;0.6;0.7;124;;2.5;1.4;5.4;5;0;0;6;;;;;0
CHZ;23.01.2025 04:30;-0.3;;;-0.3;99.4;-0.4;5.9;953;1004.8;1007;;;2.6;0.6;1;246;;3.6;2.4;9.4;8.6;0;0;6;;;;;0
CHZ;23.01.2025 04:40;-0.2;;;-0.2;99.4;-0.3;6;953;1004.8;1006.9;;;2.7;0.8;0.8;275;;2.9;2.6;9.7;9.4;0;0;5;;;;;0
CHZ;23.01.2025 04:50;-0.2;;;-1.8;99.4;-0.3;6;953.2;1005;1007.2;;;2.3;1.4;1.4;292;;5;2.1;8.3;7.6;0;0;5;;;;;0
CHZ;23.01.2025 05:00;-0.2;;;-0.2;99.4;-0.3;6;953.2;1005;1007.2;;;1.8;0.5;0.7;332;;2.5;1.4;6.5;5;0;0;5;;;;;0
CHZ;23.01.2025 05:10;-0.5;;;-0.5;99.4;-0.6;5.9;953.3;1005.1;1007.3;;;1.6;1;1.1;62;;4;1.6;5.8;5.8;0;0;6;;;;;0
CHZ;23.01.2025 05:20;-0.6;;;-0.6;99.4;-0.7;5.8;953.3;1005.1;1007.3;;;1.9;1.3;1.3;62;;4.7;1.9;6.8;6.8;0;0;6;;;;;0
CHZ;23.01.2025 05:30;-0.3;;;-0.3;99.4;-0.4;5.9;953.6;1005.4;1007.6;;;2.3;0.8;1.2;357;;4.3;2.2;8.3;7.9;0;0;6;;;;;0
CHZ;23.01.2025 05:40;-0.1;;;-0.1;99.4;-0.2;6;953.8;1005.6;1007.8;;;1.9;0.4;0.7;358;;2.5;1.8;6.8;6.5;0;0;6;;;;;0
CHZ;23.01.2025 05:50;-0.1;;;-0.1;99.4;-0.2;6;954;1005.8;1008;;;1.1;0.6;0.6;234;;2.2;1.1;4;4;0;0;6;;;;;0
CHZ;23.01.2025 06:00;0;;;-2.1;99.4;-0.1;6.1;954.4;1006.2;1008.4;;;3.2;1.5;1.7;266;;6.1;3.1;11.5;11.2;0;0;6;;;;;0
CHZ;23.01.2025 06:10;0.3;;;-1.6;99.4;0.2;6.2;954.8;1006.7;1008.7;;;3.2;1.5;1.6;260;;5.8;3;11.5;10.8;0.3;0;5;;;;;0
CHZ;23.01.2025 06:20;0.4;;;0.4;99.4;0.3;6.2;955.5;1007.4;1009.5;;;1.5;0.4;0.7;353;;2.5;1.4;5.4;5;0.4;0;5;;;;;0
CHZ;23.01.2025 06:30;0.4;;;-1.5;99.4;0.3;6.2;955.9;1007.8;1009.9;;;3.2;1.6;1.6;101;;5.8;3.1;11.5;11.2;0.6;0;4;;;;;0
CHZ;23.01.2025 06:40;0.8;;;-1.5;99.4;0.7;6.4;956.2;1008.1;1010.1;;;5.2;1.9;2;128;;7.2;4.9;18.7;17.6;0.5;0;4;;;;;0
CHZ;23.01.2025 06:50;1.1;;;-1.5;99.4;1;6.6;956.5;1008.4;1010.4;;;3.9;2.3;2.3;121;;8.3;3.8;14;13.7;0.3;0;4;;;;;0
CHZ;23.01.2025 07:00;1.7;;;-0.7;99.4;1.6;6.9;956.9;1008.9;1010.7;;;3.5;2.1;2.2;151;;7.9;3.3;12.6;11.9;0;0;4;;;;;0
CHZ;23.01.2025 07:10;2.7;;;0.2;99.4;2.6;7.4;957.4;1009.4;1011;;;4;2.4;2.5;180;;9;3.8;14.4;13.7;0;0;5;;;;;0
CHZ;23.01.2025 07:20;3.4;;;0.6;99.4;3.3;7.7;957.8;1009.8;1011.3;;;5;2.9;3;204;;10.8;4.8;18;17.3;0.3;0;5;;;;;0
CHZ;23.01.2025 07:30;3.7;;;0.9;99.4;3.6;7.9;958.2;1010.2;1011.6;;;5.2;3;3;202;;10.8;4.8;18.7;17.3;0.1;0;6;;;;;0
CHZ;23.01.2025 07:40;4;;;0.8;99.4;3.9;8.1;958.5;1010.5;1011.9;;;7;3.6;3.7;204;;13.3;6.2;25.2;22.3;0.5;0;8;;;;;0
CHZ;23.01.2025 07:50;4.4;;;1.2;99.3;4.3;8.3;958.8;1010.8;1012.1;;;6.9;3.9;3.9;217;;14;6.5;24.8;23.4;0;0;11;;;;;0
CHZ;23.01.2025 08:00;4.6;;;2;99.3;4.5;8.4;959.1;1011.2;1012.4;;;5.2;2.9;3;203;;10.8;4.9;18.7;17.6;0.2;0;17;;;;;0
CHZ;23.01.2025 08:10;4.8;;;2.6;99.3;4.7;8.5;959.5;1011.6;1012.8;;;4.9;2.5;2.6;206;;9.4;4.7;17.6;16.9;0;0;18;;;;;0
CHZ;23.01.2025 08:20;4.8;;;1.9;99.3;4.7;8.5;959.9;1012;1013.2;;;6;3.4;3.5;224;;12.6;5.5;21.6;19.8;0.5;0;19;;;;;0
CHZ;23.01.2025 08:30;5;;;2;99.2;4.9;8.6;960;1012.1;1013.3;;;6.8;3.8;3.8;211;;13.7;6.6;24.5;23.8;0.4;0;18;;;;;0
CHZ;23.01.2025 08:40;5.1;;;2.3;99.1;5;8.7;960.2;1012.3;1013.5;;;5.7;3.4;3.5;215;;12.6;5.3;20.5;19.1;0.1;0;27;;;;;0
CHZ;23.01.2025 08:50;4.9;;;2.3;98.8;4.7;8.6;960.4;1012.5;1013.7;;;5.8;3.1;3.1;228;;11.2;5.6;20.9;20.2;0;0;32;;;;;0
CHZ;23.01.2025 09:00;4.8;;;2.4;97.5;4.4;8.4;960.5;1012.6;1013.8;;;5.3;2.8;2.8;247;;10.1;5;19.1;18;0;0;43;;;;;0
CHZ;23.01.2025 09:10;4.9;;;2.4;95.1;4.2;8.2;960.7;1012.8;1014;;;5;2.9;2.9;257;;10.4;4.8;18;17.3;0;0;73;;;;;0
CHZ;23.01.2025 09:20;4.9;;;3.1;94.8;4.1;8.2;961;1013.1;1014.3;;;4.5;2;2.1;264;;7.6;4.3;16.2;15.5;0;0;85;;;;;0
CHZ;23.01.2025 09:30;5;;;3.7;94.8;4.2;8.3;961.1;1013.2;1014.4;;;3.5;1.6;1.7;260;;6.1;3.4;12.6;12.2;0;0;98;;;;;0
CHZ;23.01.2025 09:40;5.1;;;5.1;95.7;4.5;8.4;961.3;1013.4;1014.6;;;1.7;0.7;0.8;271;;2.9;1.6;6.1;5.8;0;0;109;;;;;0
CHZ;23.01.2025 09:50;5.4;;;5.4;96.6;4.9;8.7;961.3;1013.4;1014.6;;;2.2;1.2;1.3;299;;4.7;2.1;7.9;7.6;0;0;108;;;;;0
CHZ;23.01.2025 10:00;6.1;;;4.8;93.1;5.1;8.8;961.6;1013.8;1014.7;;;2.3;1.8;1.8;275;;6.5;2.2;8.3;7.9;0;0;108;;;;;0
CHZ;23.01.2025 10:10;6.2;;;4.6;93.7;5.3;8.9;961.7;1013.9;1014.8;;;2.8;2.2;2.2;273;;7.9;2.7;10.1;9.7;0;0;147;;;;;0
CHZ;23.01.2025 10:20;6.5;;;4.7;92.1;5.3;8.9;961.7;1013.9;1014.8;;;3.3;2.4;2.4;274;;8.6;3.2;11.9;11.5;0;0;220;;;;;0
CHZ;23.01.2025 10:30;6.7;;;4.9;90.2;5.2;8.8;961.8;1014;1014.8;;;3.4;2.5;2.5;280;;9;3.3;12.2;11.9;0;0;192;;;;;0
CHZ;23.01.2025 10:40;6.8;;;4.5;87.9;4.9;8.7;961.8;1014;1014.8;;;5;3.2;3.2;273;;11.5;4.7;18;16.9;0;0;176;;;;;0
CHZ;23.01.2025 10:50;7.2;;;5.1;85.2;4.9;8.6;961.8;1014;1014.7;;;4.8;3;3.1;259;;11.2;4.6;17.3;16.6;0;0;260;;;;;1
CHZ;23.01.2025 11:00;7.5;;;5.9;84.9;5.1;8.8;961.7;1013.9;1014.6;;;4;2.3;2.4;258;;8.6;4;14.4;14.4;0;0;257;;;;;1
CHZ;23.01.2025 11:10;7.7;;;6;84.1;5.2;8.8;961.8;1014;1014.6;;;4.4;2.5;2.6;279;;9.4;4.3;15.8;15.5;0;0;243;;;;;0
CHZ;23.01.2025 11:20;7;;;5;90.4;5.5;9.1;961.9;1014.1;1014.9;;;5;2.9;2.9;360;;10.4;4.9;18;17.6;0;0;165;;;;;0
CHZ;23.01.2025 11:30;6.2;;;4.3;92.6;5.1;8.8;962;1014.2;1015.1;;;4.4;2.4;2.5;358;;9;4.2;15.8;15.1;0;0;89;;;;;0
CHZ;23.01.2025 11:40;6.1;;;4.5;93.5;5.1;8.8;961.9;1014.1;1015.1;;;4.1;2;2.1;4;;7.6;4;14.8;14.4;0;0;96;;;;;0
CHZ;23.01.2025 11:50;6.3;;;5.5;93.3;5.3;8.9;961.8;1014;1014.9;;;2.9;1.3;1.4;9;;5;2.8;10.4;10.1;0;0;143;;;;;0
CHZ;23.01.2025 12:00;6.3;;;5.1;92.1;5.1;8.8;961.5;1013.7;1014.6;;;3.1;1.7;1.8;8;;6.5;3;11.2;10.8;0;0;170;;;;;0
CHZ;23.01.2025 12:10;6.5;;;5.2;91.9;5.3;8.9;961.4;1013.6;1014.4;;;3.2;1.8;1.9;20;;6.8;3.1;11.5;11.2;0;0;182;;;;;0
CHZ;23.01.2025 12:20;6.4;;;5;91.2;5.1;8.8;961.4;1013.6;1014.5;;;3.2;2;2;22;;7.2;2.9;11.5;10.4;0;0;151;;;;;0
CHZ;23.01.2025 12:30;6.5;;;6.5;90.2;5;8.7;961.3;1013.4;1014.3;;;2.3;0.9;1;14;;3.6;2;8.3;7.2;0;0;161;;;;;0
CHZ;23.01.2025 12:40;6.6;;;6.6;88.7;4.9;8.6;961.3;1013.4;1014.3;;;2.5;1.1;1.2;16;;4.3;2.4;9;8.6;0;0;252;;;;;2
CHZ;23.01.2025 12:50;7;;;5.8;86.7;4.9;8.7;961.3;1013.4;1014.2;;;3.7;1.9;1.9;6;;6.8;3.5;13.3;12.6;0;0;244;;;;;0
CHZ;23.01.2025 13:00;7;;;6;85;4.7;8.5;961.4;1013.6;1014.3;;;3;1.7;1.7;9;;6.1;2.9;10.8;10.4;0;0;211;;;;;0
CHZ;23.01.2025 13:10;6.9;;;6.2;84.4;4.5;8.4;961.3;1013.4;1014.3;;;3.2;1.4;1.4;12;;5;3.1;11.5;11.2;0;0;161;;;;;0
CHZ;23.01.2025 13:20;6.8;;;6.1;83.9;4.3;8.3;961.1;1013.2;1014.1;;;2.6;1.4;1.4;20;;5;2.5;9.4;9;0;0;152;;;;;0
CHZ;23.01.2025 13:30;6.7;;;6.7;85.1;4.4;8.3;961;1013.1;1014;;;1.9;1.1;1.1;15;;4;1.8;6.8;6.5;0;0;126;;;;;0
CHZ;23.01.2025 13:40;6.7;;;6.7;84;4.2;8.2;961;1013.1;1014;;;1.5;0.7;0.8;347;;2.9;1.4;5.4;5;0;0;102;;;;;0
CHZ;23.01.2025 13:50;6.8;;;6.8;84.3;4.3;8.3;961;1013.1;1014;;;1.6;1;1;335;;3.6;1.5;5.8;5.4;0;0;94;;;;;0
CHZ;23.01.2025 14:00;6.8;;;6.8;84.1;4.3;8.3;960.9;1013;1013.9;;;1.6;0.6;0.7;329;;2.5;1.5;5.8;5.4;0;0;97;;;;;0
CHZ;23.01.2025 14:10;6.7;;;5.9;85.6;4.5;8.4;961;1013.1;1014;;;2;1.5;1.5;312;;5.4;1.8;7.2;6.5;0;0;85;;;;;0
CHZ;23.01.2025 14:20;6.5;;;4.8;87;4.5;8.4;961.1;1013.2;1014.1;;;3.6;2.2;2.3;300;;8.3;3.4;13;12.2;0;0;83;;;;;0
CHZ;23.01.2025 14:30;6.3;;;4.6;88.1;4.5;8.4;961.2;1013.3;1014.3;;;3.4;2.2;2.3;305;;8.3;3.3;12.2;11.9;0;0;59;;;;;0
CHZ;23.01.2025 14:40;6.2;;;5;89.5;4.6;8.5;961.2;1013.3;1014.3;;;2.7;1.8;1.8;300;;6.5;2.6;9.7;9.4;0;0;57;;;;;0
CHZ;23.01.2025 14:50;6.2;;;6.2;89.6;4.6;8.5;961.2;1013.3;1014.3;;;2.1;1.2;1.2;304;;4.3;2;7.6;7.2;0;0;57;;;;;0
CHZ;23.01.2025 15:00;6.2;;;6.2;89.5;4.6;8.5;961.3;1013.4;1014.4;;;1.4;0.9;0.9;308;;3.2;1.4;5;5;0;0;58;;;;;0
CHZ;23.01.2025 15:10;6.2;;;5.3;90.3;4.7;8.6;961.4;1013.6;1014.5;;;1.9;1.5;1.5;309;;5.4;1.9;6.8;6.8;0;0;47;;;;;0
CHZ;23.01.2025 15:20;6.1;;;4.7;90.5;4.7;8.5;961.6;1013.8;1014.7;;;3.3;1.9;1.9;304;;6.8;3.1;11.9;11.2;0;0;30;;;;;0
CHZ;23.01.2025 15:30;6;;;3.8;91.8;4.8;8.6;961.8;1014;1015;;;3.8;2.8;2.8;299;;10.1;3.7;13.7;13.3;0;0;24;;;;;0
CHZ;23.01.2025 15:40;5.8;;;3.6;91.6;4.5;8.4;962;1014.2;1015.2;;;4.2;2.8;2.8;312;;10.1;4.1;15.1;14.8;0;0;22;;;;;0
CHZ;23.01.2025 15:50;5.7;;;3.1;89.3;4.1;8.2;962.2;1014.4;1015.5;;;5.1;3.3;3.3;313;;11.9;4.9;18.4;17.6;0;0;18;;;;;0
CHZ;23.01.2025 16:00;5.3;;;2.4;89.2;3.7;7.9;962.5;1014.7;1015.9;;;6.1;3.7;3.7;313;;13.3;6;22;21.6;0;0;11;;;;;0
CHZ;23.01.2025 16:10;5;;;2.1;90;3.5;7.8;962.7;1014.9;1016.1;;;5.8;3.4;3.5;319;;12.6;5.6;20.9;20.2;0;0;7;;;;;0
CHZ;23.01.2025 16:20;4.9;;;2.8;90.3;3.4;7.8;962.7;1014.9;1016.1;;;4.9;2.4;2.5;321;;9;4.8;17.6;17.3;0;0;6;;;;;0
CHZ;23.01.2025 16:30;5;;;3.3;89.6;3.4;7.8;962.8;1015;1016.2;;;3.9;2;2.1;327;;7.6;3.6;14;13;0;0;6;;;;;0
CHZ;23.01.2025 16:40;4.9;;;3.2;90.2;3.4;7.8;963;1015.2;1016.5;;;3.2;1.9;2;312;;7.2;3.2;11.5;11.5;0;0;5;;;;;0
CHZ;23.01.2025 16:50;4.9;;;3.3;89.5;3.3;7.7;963.2;1015.4;1016.7;;;4;1.8;1.9;315;;6.8;3.8;14.4;13.7;0;0;5;;;;;0
CHZ;23.01.2025 17:00;5;;;5;88.5;3.3;7.7;963.2;1015.4;1016.6;;;1.3;0.5;0.7;24;;2.5;1.2;4.7;4.3;0;0;6;;;;;0
CHZ;23.01.2025 17:10;4.7;;;3.5;90.9;3.3;7.8;963.1;1015.3;1016.6;;;3.8;0.9;1.6;20;;5.8;3.7;13.7;13.3;0;0;5;;;;;0
